sigma1,sigma2,mu1,mu2,logit_p
1.020232346,0.220777264,7.962304082,10.13917134,-3.287774213
0.994501354,0.202266063,8.440014119,10.12558777,-3.065885814
1.513065288,0.20691342,7.925497721,10.1288893,-2.811065269
0.680417363,0.20942917,7.898776018,10.12246122,-3.16157148
1.171982315,0.216154555,8.072166644,10.14153577,-2.863159511
0.752675086,0.222442621,8.341342358,10.1377226,-3.135198782
1.023956332,0.211410457,7.883797459,10.13070252,-2.576227493
1.851790299,0.198260529,11.42344942,10.12571225,-2.019838142
1.387327463,0.214527151,8.420217765,10.13752751,-2.672556259
0.541283109,0.211876108,8.411213972,10.12826917,-3.478921429
0.499176464,0.212172854,8.326689777,10.13007922,-3.244878298
0.820440825,0.216472863,8.009242151,10.14423018,-3.407503464
1.757578825,0.222464416,7.058579539,10.13026522,-2.584373545
0.788532249,0.214058632,7.921154499,10.13197408,-3.018202443
0.68330755,0.219515187,8.164826913,10.13591344,-2.952134285
0.656958468,0.207398761,8.267222408,10.12897777,-3.169985886
4.120639514,0.207245349,11.64422723,10.1344276,-1.595347345
0.987555657,0.21867468,7.757591541,10.13658928,-2.738621094
0.703890599,0.213470045,8.144895476,10.13462422,-3.011147196
0.908200565,0.218898568,7.956515352,10.1376049,-2.840556614
1.191804065,0.211718964,7.809945422,10.13262523,-2.524691343
1.19791756,0.208022505,7.816064373,10.12271928,-3.055021066
0.638532379,0.214390912,8.292090102,10.12897013,-3.403529109
0.759373408,0.213459301,8.047123875,10.12761129,-3.162156124
0.959474634,0.216664565,7.89255091,10.13883236,-2.916272193
0.628010851,0.222073798,8.079428173,10.14006641,-2.956064724
1.019656083,0.20938916,8.0118596,10.13172523,-3.10241912
0.737032119,0.220805169,7.677961804,10.12798779,-3.02411582
1.138712863,0.222740874,7.954786304,10.14593332,-2.82374007
1.026350297,0.21243741,7.843450193,10.13765139,-2.827754998
0.781399792,0.210783903,8.080079092,10.13801047,-3.182434983
0.812374775,0.208083154,8.043516796,10.13152357,-2.77164966
1.038411121,0.216172125,7.61667728,10.13745066,-2.609167156
0.858307893,0.212821283,8.160610422,10.13454098,-3.139074935
0.690746387,0.207676376,8.329513124,10.13865256,-3.274651862
1.05754119,0.209849483,7.88482545,10.13218591,-2.576452973
0.757878339,0.211814423,8.190088789,10.12585809,-3.150940324
0.834667675,0.213061044,8.231850996,10.12832016,-3.020483914
1.851571928,0.213586042,8.116855647,10.13460473,-2.581826068
0.707864452,0.210799736,8.299407157,10.13555852,-3.262287175
0.877025479,0.212901402,8.024646257,10.12536335,-2.888445741
0.773661799,0.213901743,7.928917374,10.13144054,-3.289563197
1.180570163,0.208438631,7.890928973,10.13621415,-2.737328797
0.884027275,0.221599767,8.106844491,10.14216166,-2.918472635
0.830176776,0.210527692,8.061517164,10.12683216,-2.907699641
0.689229511,0.212275766,8.304660713,10.12603827,-3.149680713
0.766576103,0.212964218,7.996432592,10.12538903,-2.801356911
1.053555529,0.216374749,7.783840753,10.12990711,-2.803731643
0.597037141,0.212150226,8.296354357,10.12514849,-3.293633925
0.922665608,0.213824064,8.011170962,10.12969787,-3.44669066
1.315303238,0.221238767,7.486380888,10.14366418,-2.803012899
1.328982036,0.209465354,8.270097442,10.12740839,-3.034447434
0.813962172,0.21031766,8.124585286,10.12974758,-2.739125009
0.738914327,0.212714779,7.883463498,10.13157889,-2.843443562
0.591991556,0.219232521,8.347393879,10.1349009,-3.321320004
0.696743653,0.221499532,8.049812062,10.1379697,-2.921836914
0.810418008,0.208412231,8.246116967,10.13293759,-3.008966855
1.053696491,0.206169036,7.976455728,10.13033652,-2.814082756
1.101885547,0.199196624,8.557125255,10.13180616,-2.732645385
0.800612741,0.211625383,8.350626402,10.13542498,-3.096040796
0.750919543,0.211458835,8.122449567,10.13532097,-2.981057924
0.638839472,0.217398886,8.208306044,10.12731953,-3.015923596
0.777848867,0.20921212,8.112883056,10.13637185,-2.906770385
0.922179028,0.217656387,7.618969204,10.13090118,-2.460891889
0.924489613,0.211190772,8.074380425,10.12806445,-2.985212748
0.755985555,0.205595718,8.228080988,10.12086345,-3.069096955
0.723853759,0.220926265,8.01220866,10.13405905,-3.033515512
1.073875358,0.202811031,7.982254533,10.12975648,-2.718674683
0.912381886,0.21141525,8.310790231,10.13196612,-3.213102541
0.996040092,0.214491366,8.131669313,10.13541791,-2.94160128
0.880563039,0.216594311,7.87492201,10.13405675,-2.731977702
1.100322989,0.21159099,7.992095953,10.13295605,-2.817273288
0.913488136,0.222688571,8.21813275,10.13509376,-3.283384657
0.747291058,0.214204781,8.128898284,10.14246616,-3.112407173
1.188657484,0.213837464,7.750775808,10.1370059,-2.676881287
0.7905875,0.203774248,8.127155767,10.13087265,-2.752419648
0.748836311,0.215883778,8.374689334,10.13460867,-3.452569817
0.756923122,0.213327574,8.071415688,10.12449323,-2.933785755
0.640647039,0.212262326,8.088253407,10.12327034,-2.995752244
1.122220017,0.227660247,7.307264116,10.14490981,-2.27362667
5.476657765,0.211740518,9.287797086,10.1320071,-1.768845741
0.889240683,0.21232738,7.739104187,10.13053337,-2.631786044
0.803119571,0.208971373,8.28285758,10.13126948,-2.639409261
0.903227072,0.220034299,7.91028166,10.13061037,-3.087034071
1.154132286,0.214744841,7.475121422,10.13564756,-2.880992372
0.752648239,0.213330827,8.142798447,10.12610386,-2.908754143
1.365333132,0.201778522,8.195888212,10.12306351,-2.761970651
0.980713184,0.210422713,7.861377713,10.12698226,-2.996546905
0.664846761,0.213917523,8.218948192,10.13581831,-3.387567234
0.826940245,0.206034054,8.219332165,10.12688818,-3.022061229
0.596528898,0.210030842,8.266281007,10.13569796,-3.019108387
0.707393843,0.204892585,7.984817642,10.12557535,-2.645337378
1.089623989,0.216387876,8.45434014,10.13460344,-3.027555135
0.633331869,0.220199837,8.187411956,10.14783755,-3.189257657
0.815179173,0.21056144,8.101189398,10.13758714,-2.805055062
0.685432336,0.220529466,8.051523855,10.14233852,-2.769150345
0.774060969,0.210598253,7.968096334,10.11784125,-2.945485751
0.848564551,0.208567665,7.921398473,10.1198536,-2.767879221
0.859758827,0.21275121,8.450220367,10.13391901,-2.845255656
1.01123275,0.216528502,7.776648542,10.13308358,-2.768233351
0.865439134,0.219790005,8.01301501,10.13880357,-2.649980394
0.561310598,0.209283143,8.506241253,10.13312236,-3.172987266
1.09684946,0.222828592,7.995304725,10.12736172,-2.945242666
1.111920132,0.215064111,7.845312309,10.13392226,-3.060414716
1.161695888,0.209070736,7.858941082,10.13490786,-2.647080109
0.744106819,0.214030637,8.087262942,10.14339696,-2.977055528
0.789562869,0.209571383,8.110763637,10.12655826,-2.85529925
0.764173886,0.207527965,8.264177073,10.12734743,-3.009664477
1.213892183,0.206370079,7.766842807,10.13335843,-2.316000715
0.814940568,0.210296611,8.114704244,10.13856522,-2.700878438
0.822054627,0.201069354,8.140732545,10.12511131,-2.879644068
0.768341258,0.216990858,8.195631962,10.13549957,-3.166454795
0.850672951,0.211203012,8.309864904,10.13390927,-2.84891708
0.951675112,0.208129991,7.938570078,10.12580871,-3.265520966
0.969914504,0.209110026,8.136638141,10.12414577,-2.916781391
0.828398595,0.216934753,7.901371262,10.132593,-2.856441105
0.709818656,0.210549532,7.981341734,10.13219611,-3.164684413
1.303733181,0.217892846,7.653409831,10.13412397,-2.508661761
0.706877463,0.211665411,8.233549069,10.12219052,-3.359283665
0.84389554,0.214548478,7.900584088,10.12448319,-2.657647424
0.948871458,0.217533635,7.943462224,10.13093264,-3.134438982
1.042379396,0.206532018,7.87436632,10.12423421,-2.458282991
0.99536298,0.207711855,7.827089342,10.13422731,-2.85424197
0.658879708,0.207536674,8.31388145,10.13100909,-3.091216381
0.891621285,0.207715353,8.030842712,10.12258851,-2.780199031
0.871537005,0.210440745,8.13846997,10.12891755,-3.004319931
0.949084877,0.219102562,8.143225498,10.13338125,-3.076982129
0.797244371,0.210750535,8.120193836,10.11551023,-3.343715343
1.915265308,0.215640878,7.931297788,10.13925458,-2.637620665
0.808852298,0.211227997,8.173065978,10.13451046,-3.096633235
0.978984525,0.201638034,8.233143486,10.12054774,-2.786793952
1.015448749,0.208864895,7.662774658,10.13587348,-2.78082058
1.09858314,0.203991743,7.649437663,10.12766165,-2.808204527
0.825794935,0.212802939,8.363587091,10.14427688,-3.16861754
1.202194989,0.211341784,7.6619447,10.13155026,-2.767272377
0.697588083,0.21129161,8.367051402,10.13338626,-3.084508795
1.412421425,0.219714711,7.716994918,10.13423729,-2.245187654
1.068381102,0.211055014,8.220870759,10.14229901,-2.779118522
5.457984858,0.206809482,9.445695608,10.13221242,-1.768657889
0.736359549,0.206543018,8.286342887,10.12835002,-2.907022341
1.193188541,0.211349217,7.746748974,10.13602504,-2.848691651
0.64158794,0.210003343,8.456176909,10.12248392,-3.229065114
0.84385387,0.21322738,7.989975199,10.12249818,-2.602203206
1.310918591,0.21637182,8.396933827,10.14316092,-3.09405498
1.006221399,0.209299753,7.587047266,10.1258205,-2.644531414
1.026686266,0.210586591,8.460438399,10.14125085,-2.792732458
1.532090845,0.217136344,7.964116146,10.13818639,-2.951844576
0.798792972,0.213978964,7.841352685,10.13120716,-2.801211353
0.877975042,0.199114189,8.506803287,10.13507254,-2.75747049
0.657550074,0.223045537,8.123464956,10.14575393,-3.106078928
1.017172869,0.209767191,8.091453164,10.12961885,-2.876164158
1.028452145,0.213876386,7.850063694,10.12482584,-2.634140172
1.206645949,0.203818361,7.809377638,10.13194868,-2.679170584
1.003203035,0.205700867,7.766845918,10.12751155,-2.593463025
0.804388415,0.219584261,8.099458252,10.14125858,-3.1906863
0.919123354,0.213794123,8.042089319,10.13622357,-2.929492169
0.75760995,0.210176544,8.055706109,10.13135338,-3.134916526
1.233142695,0.206471124,7.605431907,10.12843367,-2.456803693
1.282096153,0.224407106,8.27636806,10.13641013,-2.919980754
0.820550557,0.196022662,8.29266404,10.11732453,-2.772489799
1.382496726,0.201869084,10.00733175,10.14090344,-2.524450403
1.005877233,0.223570228,7.833514086,10.12973337,-2.735119972
1.375318973,0.20630896,7.728961296,10.12751035,-2.683833715
0.958702747,0.221340118,7.845770136,10.14477182,-2.799370576
0.914707799,0.215337848,7.811034671,10.12814101,-2.718362309
0.878370063,0.217127362,8.096082907,10.14474607,-2.975386684
0.975580342,0.216924692,7.90091539,10.12405425,-3.12696551
0.904643352,0.211207339,7.854231251,10.14455426,-2.857351521
0.820159916,0.219328127,7.956227339,10.12381228,-2.708884507
0.899480956,0.216370073,8.091396974,10.1426587,-2.854747092
1.153564727,0.212647772,7.652286227,10.12505603,-2.936155774
1.034934548,0.220535766,7.490805834,10.13265883,-2.864823376
0.659038622,0.214616104,8.363072774,10.12626412,-3.281847862
0.795953325,0.206889814,8.230056826,10.12876677,-3.08628368
0.63821458,0.204884019,8.220396295,10.12492805,-2.935408225
1.448010683,0.216633522,6.998416184,10.12281483,-2.453624811
1.178370796,0.215511861,7.822773842,10.13136019,-2.691857443
1.086923552,0.211268582,7.590014727,10.1278767,-2.435569724
0.917674559,0.211563711,8.083934011,10.1353188,-2.803432639
1.515630723,0.211943138,7.480860424,10.13220331,-2.888016969
2.678829357,0.20988581,9.415518178,10.14009168,-1.997886197
0.947394686,0.209107039,8.27628287,10.1255051,-2.989901082
0.865337442,0.218407695,7.806567662,10.12528179,-2.856584695
0.925783808,0.201499965,7.842572687,10.12541056,-3.10807946
1.861606365,0.206283887,11.37742955,10.13866961,-1.996005546
1.044905675,0.220684771,7.690359559,10.13505445,-2.541808705
1.292659226,0.20639654,8.252387765,10.12629824,-2.818879223
0.812484465,0.221906585,7.824920455,10.12612426,-3.018397598
1.613027444,0.206415603,7.687230403,10.12711352,-2.822344282
0.751340173,0.230174879,8.009023717,10.15247473,-3.053903781
0.723863052,0.214179962,8.176845803,10.12947357,-3.227069613
0.908791829,0.218483787,7.840050026,10.13166756,-3.22536384
0.726820675,0.205186195,8.105091568,10.12795927,-2.980163451
0.604046477,0.209565144,8.433294136,10.12258432,-3.176156023
1.144224236,0.220325078,7.977027596,10.14672229,-2.888765226
1.273764802,0.210473741,8.027557387,10.12753739,-3.285486293
0.591968527,0.215517911,8.286668611,10.13376075,-2.897915577
0.936731891,0.206076719,8.195422585,10.13267695,-2.971790206
0.648224177,0.216844354,7.907500477,10.14089856,-3.00375564
0.843546085,0.208716224,8.119321213,10.12727277,-3.030311796
1.04129325,0.213166909,8.062161994,10.12584457,-2.809075582
0.625822935,0.212654231,8.402616739,10.1191569,-3.245170046
1.331045392,0.20526821,7.941425792,10.12444962,-2.596168251
0.89536174,0.214751889,8.135217096,10.13864276,-2.755540283
1.459703424,0.200281288,8.633070748,10.13187453,-2.950251781
0.824934834,0.216190801,7.905138415,10.13614628,-2.564370093
0.969439442,0.218923231,7.795117674,10.13914827,-2.575333234
0.91898393,0.2044352,8.301319837,10.12988344,-3.10997915
0.855151473,0.220307556,7.786423638,10.12842866,-2.740788006
1.453896107,0.215867505,7.86816869,10.13014043,-2.669389067
0.922127453,0.209752907,8.087081395,10.1285723,-3.102828671
1.817674715,0.209922488,7.504482431,10.13692238,-2.731018391
0.775842023,0.216041237,8.28849243,10.13818919,-2.800326237
0.955578582,0.216524739,7.659096905,10.13024068,-2.689009775
0.715368673,0.207960815,8.172007455,10.1198182,-3.176119348
0.789345485,0.211119017,8.178517351,10.12067864,-3.0437215
0.676107573,0.213410656,8.163580069,10.13140618,-3.111907293
1.021448193,0.219127636,7.915641531,10.14176195,-2.651351436
0.685134351,0.21180976,8.395870714,10.12976645,-3.039784781
0.674546889,0.213082756,8.182261045,10.12886935,-2.953200401
0.865317013,0.221234141,7.816458023,10.13333856,-2.875786635
0.872055606,0.214439511,8.024838017,10.13231985,-2.848106071
0.778305732,0.210449866,8.585920429,10.13473788,-3.482133688
1.236202976,0.20645779,7.47842694,10.12444524,-2.752078054
0.966183905,0.21728741,7.854787442,10.11927914,-2.618522803
0.85681733,0.218442462,8.015183316,10.12970274,-3.331276442
0.84216893,0.2049958,8.113547795,10.12510279,-2.936435591
0.674856991,0.211122376,8.467417046,10.13088173,-3.327036598
0.875954804,0.212633343,8.188591667,10.13506481,-2.839209979
1.020402623,0.223936539,7.883148951,10.13950017,-2.903543618
0.885895806,0.220521351,7.772029668,10.13528358,-2.708271231
0.745974976,0.211587411,8.22050912,10.12564455,-3.116946478
0.68567702,0.21945174,8.03706318,10.13460651,-3.133662646
1.006090886,0.207158797,8.120616528,10.13139674,-3.15775439
1.214137598,0.207969157,8.507296237,10.12581221,-2.597912108
0.788690056,0.215734221,8.262806776,10.13494229,-3.173964964
0.794102226,0.217976066,7.976443787,10.13263408,-2.909446927
1.250383157,0.216912981,7.858826667,10.13799122,-2.78707904
1.014154035,0.20642998,7.943675887,10.12425673,-2.758396813
0.78447298,0.217640161,8.067478199,10.14173675,-3.214489219
0.89550151,0.208100822,7.732876176,10.12931096,-2.843851172
1.11855523,0.206004694,8.061521367,10.12775171,-2.876014457
0.692502657,0.22066782,8.04716716,10.13167229,-2.742986236
0.744888415,0.213959311,8.196729865,10.13805536,-3.035350604
1.190433905,0.208817798,7.766122252,10.12658917,-2.558116566
0.767041324,0.219077821,8.013478132,10.13731334,-3.105198703
1.209846143,0.209106347,7.919460499,10.1295458,-3.450329237
0.71669758,0.212886012,8.112206106,10.13249628,-3.084899703
1.104207473,0.211904938,8.263584297,10.14069544,-2.871446102
0.967845323,0.209663552,7.989044299,10.12935345,-2.830135529
0.806485517,0.223525116,7.915084573,10.13038089,-3.241073907
1.135428124,0.209566012,8.138664232,10.133817,-2.711479803
1.105696475,0.216089134,7.702426748,10.12037916,-2.655427779
0.920492703,0.21621181,7.88678769,10.13416994,-2.716717294
1.402750751,0.208945951,8.392388271,10.13658679,-2.801884337
1.274694343,0.211226798,8.353447784,10.14418354,-3.120279478
0.776094531,0.206255202,7.930715532,10.1222296,-2.829968881
0.479502082,0.210856031,8.346804094,10.1351532,-3.158414746
0.928769684,0.214352274,7.94603239,10.13442845,-3.490987697
0.728755729,0.215587929,8.221260861,10.12825315,-2.876161424
0.91451792,0.214999094,7.877534252,10.13445189,-2.983505937
1.184163116,0.20924149,7.940792712,10.13203903,-2.924397094
1.227850819,0.214390343,7.895911203,10.1316883,-2.933916979
1.047302876,0.220543494,7.438789633,10.13905102,-2.761930721
1.793105538,0.227898648,8.366305558,10.13732558,-2.905728139
0.744068049,0.208550501,8.027316876,10.1330755,-2.937634022
0.903046557,0.224671688,7.666717192,10.14802954,-2.822586825
1.224221635,0.20620973,7.634560838,10.1308877,-2.504088134
1.44765092,0.205333908,7.881399525,10.12877037,-2.626286519
0.934941835,0.215760299,8.044577297,10.13218796,-2.623697242
0.615826275,0.211438137,8.275387464,10.13676143,-3.109612271
0.828085882,0.21307997,8.367778131,10.13242235,-2.832841969
0.825221383,0.213667959,8.014910927,10.13054506,-2.963936255
1.002868619,0.204925455,8.405252101,10.13214906,-2.711700272
0.915977507,0.207370527,7.890818589,10.12260826,-2.744536225
0.672427771,0.205903005,8.256058483,10.1327852,-3.018040797
0.883861891,0.212576708,7.978724811,10.1283582,-3.28382591
0.949423309,0.218973582,7.537891863,10.13376548,-2.586012541
0.769134048,0.214801491,7.840295041,10.12355115,-2.51416971
2.920780022,0.216587543,7.839637664,10.14079387,-2.473544582
3.733967827,0.211405953,8.630545232,10.12734229,-2.119600516
0.696009272,0.218596576,8.143142204,10.13912843,-3.018318756
0.987746927,0.21555048,7.870893764,10.13012782,-2.799763873
1.295339037,0.2065541,8.370649629,10.13007029,-2.84697194
0.837250007,0.211748126,7.925299409,10.12911706,-3.246258385
0.724290533,0.218071069,8.313207056,10.13017267,-3.215092246
1.306739185,0.208680228,7.84852967,10.12960303,-2.622053846
0.84532707,0.22145429,7.784935615,10.12649722,-2.788269634
0.761355251,0.226202068,7.969576981,10.13165716,-2.997428818
0.795112434,0.212474819,8.094609371,10.12900907,-3.014929128
0.65225799,0.218343582,8.255933331,10.1362941,-2.873713619
0.913594949,0.214067313,8.082988374,10.1205569,-3.00139466
1.210111286,0.211242278,7.673569419,10.12800992,-2.748807632
1.637082918,0.200838741,8.654884409,10.12730745,-2.667850053
1.192756503,0.215132296,8.123931689,10.13127135,-3.159634194
1.114370707,0.210774132,8.000972546,10.12861666,-2.791771377
0.875029291,0.214989041,8.021494112,10.12247366,-2.881628016
0.709351805,0.208522875,8.263002702,10.12487398,-2.842642816
0.736862233,0.207479215,8.167404964,10.13425056,-2.96343349
0.80079333,0.214204963,8.196396167,10.14109952,-3.055249196
0.894229951,0.207645645,8.505170944,10.12623559,-3.069332291
0.612489864,0.215635675,8.369536564,10.13463539,-2.881165284
0.599963107,0.20295596,8.465354171,10.1267843,-3.037112542
0.960058286,0.210248609,8.29939203,10.14383394,-2.789786884
0.76661888,0.222375518,8.35828719,10.14950467,-3.258941535
0.849454557,0.212066897,8.225077444,10.13287559,-3.035024578
0.894076219,0.209354033,8.07543081,10.12534075,-2.849455956
0.701219939,0.21521162,8.720899851,10.12747224,-3.794440573
0.900397689,0.206404592,7.948424376,10.12106565,-2.761441345
0.964856585,0.212059411,7.796441687,10.1341854,-2.73117549
0.818028519,0.220862449,7.868918164,10.13741039,-3.13051353
1.074444778,0.199673185,8.320846187,10.13121334,-2.834011401
0.815315542,0.19806606,8.319774856,10.11197681,-2.991782136
0.963830657,0.216971652,8.038937785,10.14306831,-3.484807119
0.840380231,0.220528546,7.983652267,10.12610878,-3.044633604
0.92391335,0.223065569,7.788437228,10.13766539,-3.004891958
0.932373484,0.211592668,8.175114962,10.13438375,-2.931272313
0.735731509,0.215124014,8.239648398,10.13207285,-3.356434005
1.15745229,0.212314837,8.263213256,10.13226204,-3.015945031
0.777004324,0.213562765,8.276419767,10.12857312,-3.289722389
0.779006814,0.214664035,8.021691799,10.13887237,-2.774570354
0.798723302,0.211163433,8.102850117,10.12845178,-3.029439464
0.659905349,0.226540587,8.235840724,10.14532832,-3.528055706
0.676584425,0.214623709,8.162277418,10.1292192,-3.223516548
0.621405973,0.214788406,8.159496657,10.13597212,-3.152160821
0.772814909,0.20703543,8.235141154,10.13168168,-3.064612109
0.933309343,0.210141021,7.705557466,10.11635133,-2.681773232
1.042873797,0.21329004,7.469760898,10.12552105,-2.696474976
1.124166608,0.206778582,7.681200929,10.11965926,-3.198418969
0.686797577,0.215859753,8.156722857,10.13570792,-3.128889146
1.118456929,0.205508837,8.121898947,10.14024643,-2.674278939
0.938592106,0.198253603,7.994697759,10.11977657,-2.704904072
0.844995159,0.213864533,7.94390554,10.13580867,-2.964635683
0.860099363,0.215498194,7.922624264,10.13418336,-2.824373777
0.587136431,0.209115146,7.921281472,10.12542398,-2.837598879
0.874648422,0.211452502,7.91245044,10.13082862,-2.855833977
1.206429432,0.20860731,8.055286969,10.12915319,-2.371221705
0.61162619,0.213631739,8.43003091,10.13153734,-3.277329417
0.796544494,0.210228778,8.24416424,10.13030618,-3.104296095
0.707695579,0.210332735,8.134139869,10.12356481,-2.669740544
1.013652114,0.220016613,8.007759852,10.13962241,-2.544878821
0.912328785,0.207206604,8.244157443,10.12694065,-2.767642852
1.04971687,0.210801437,7.727544938,10.11982189,-2.543692689
7.734668249,0.217933346,13.49164451,10.14379373,-1.278102409
0.819216341,0.208399303,8.022885964,10.13146225,-3.160424743
0.668761458,0.214053616,8.363374514,10.12364925,-3.334147392
1.06382313,0.208612144,8.108405284,10.14331541,-2.543107585
1.069284888,0.204363402,8.204112898,10.12589046,-2.656995387
1.471856857,0.212662555,7.712455699,10.1383754,-2.855529752
0.876663069,0.210778618,7.856961998,10.1396854,-2.79002853
0.707431852,0.207722113,8.020575104,10.13898878,-2.758489561
1.133556147,0.21112552,7.722150065,10.12618174,-2.850797967
0.62134508,0.207298323,8.357827305,10.1273039,-3.20456624
0.801675954,0.216913823,7.964661379,10.13378504,-2.705257328
0.679494518,0.219098932,8.135381413,10.14543723,-2.948406772
1.754101673,0.227692432,8.401712128,10.13435586,-2.846098335
0.786585951,0.219765923,7.925717122,10.14216314,-2.833045687
0.814196569,0.215300432,7.844351137,10.12893236,-2.698564603
1.18796998,0.208110328,7.694922576,10.13172819,-2.417260419
1.234405925,0.200991423,8.335838423,10.12057383,-2.761606149
0.781488794,0.217117125,8.25235615,10.13783619,-3.192000113
0.701608438,0.215619728,8.18865049,10.12978255,-3.446486365
0.872038327,0.217915961,8.033885208,10.14302272,-3.124931275
1.390316225,0.215834869,7.464720085,10.1386593,-2.721186922
0.777553451,0.207985503,8.504571655,10.13103853,-3.24219933
0.869883894,0.215390017,7.995927926,10.1266173,-2.866255357
1.033602242,0.207584225,7.933035381,10.12811523,-2.707489441
0.774305134,0.210029532,8.413330484,10.12499408,-3.114697876
0.785670602,0.205506081,8.128611391,10.13626372,-3.00104537
1.262310495,0.209699171,7.876340202,10.13631509,-2.416242104
0.6647714,0.22164598,8.167260581,10.14547535,-3.048635141
0.919702984,0.214952343,8.262722654,10.13963756,-2.984522582
0.721617107,0.213074478,8.151197978,10.13017424,-3.257183431
0.563796779,0.208628034,8.344301842,10.12933549,-3.013178033
0.624298772,0.204619615,8.430067764,10.13036222,-3.126002624
1.246410933,0.209745062,8.000041198,10.13272645,-2.978288696
0.933446355,0.210596265,8.166195092,10.13931971,-2.822359158
1.013488367,0.207173969,8.275032589,10.13583747,-2.930087562
0.549771114,0.223281195,8.297117219,10.13730666,-3.351221807
0.656590149,0.213571599,8.053089834,10.12657593,-2.859922418
0.609275457,0.216796224,8.202949844,10.13424517,-3.421495291
5.233146378,0.201643434,12.00411103,10.1298988,-1.605048629
1.060434257,0.222610138,7.99314904,10.13532508,-3.048067505
1.389152757,0.209524855,7.868379639,10.13273417,-3.067875659
0.885120686,0.210959008,7.882830548,10.12861467,-2.795181938
0.83748881,0.204684085,7.974272467,10.12449304,-2.647205015
1.219875076,0.213744117,7.710154328,10.13880286,-2.718052304
0.934399754,0.207341926,8.165318288,10.12584767,-3.258967888
0.990158625,0.203732063,8.477242983,10.12272466,-3.039325567
0.693907524,0.212489108,8.331842186,10.13936355,-3.478967482
1.280818641,0.219462552,7.675582931,10.13178787,-3.019778013
0.687574382,0.212043544,8.220076068,10.13890876,-2.992899604
1.139798442,0.208139214,7.997274947,10.13377584,-2.998791754
0.945860642,0.21866398,8.044236693,10.14428642,-3.13055347
1.391136688,0.213412884,7.517240951,10.12787344,-2.622467141
0.675498571,0.211045707,8.088694009,10.13054341,-3.370974441
0.699008317,0.218418572,7.937349078,10.13197984,-3.062856114
0.838803429,0.214678015,8.018356402,10.12709983,-3.050796247
1.248286156,0.225360687,7.316217573,10.14596864,-2.645971778
0.937266507,0.20841376,8.058478307,10.13041407,-2.935035509
0.770188233,0.206849487,7.820053098,10.13997337,-2.69270996
0.829550845,0.210338753,8.112205269,10.13596058,-2.883583675
1.287893423,0.213004106,7.907762337,10.129852,-2.595326281
1.330764547,0.208083719,8.249606861,10.12668257,-3.121295236
1.289401125,0.211389902,7.670928993,10.13629564,-2.614531549
0.725512345,0.222537338,7.841067232,10.13701302,-3.234187748
1.16566773,0.212899684,8.004368277,10.14159828,-2.556789857
0.916465024,0.207372106,8.035292857,10.13426358,-2.497357972
0.787101925,0.218218709,7.791495172,10.13410973,-2.642322734
1.106688874,0.214082465,8.252963261,10.14417789,-2.972210672
2.169412647,0.211453088,8.496123823,10.1390651,-3.028918595
0.99017563,0.21000484,8.219399482,10.14240724,-2.681924809
0.538919406,0.21372368,8.248023931,10.13553487,-3.171295084
0.737058464,0.218608232,8.030964641,10.13350023,-2.927952529
0.723492952,0.214236472,8.257331753,10.13322327,-3.390178821
0.768307392,0.223291243,7.94575216,10.1343301,-2.856539928
0.846639245,0.211563537,8.292681145,10.13152428,-3.166259381
1.262441594,0.219349061,7.484468373,10.14905428,-2.772428711
0.620572666,0.204590726,8.438493721,10.12568693,-3.247067854
0.788591886,0.222079059,7.845388214,10.14396455,-2.820341592
0.862803671,0.204562162,7.89647593,10.11723445,-3.109215328
1.209928554,0.221190521,7.758930942,10.14008036,-3.080277085
0.777095213,0.211439477,7.851293431,10.12487119,-2.747539767
1.114744241,0.21231587,8.09313295,10.13569195,-3.075133224
0.792612343,0.210968779,8.160876944,10.13101032,-3.145297973
1.044709371,0.217873634,8.075246284,10.13837254,-2.982846521
0.972590034,0.207589599,8.072868155,10.1342277,-2.746643163
0.869070933,0.219211899,8.003142214,10.13732921,-2.82656996
1.269070238,0.205805109,7.936661541,10.13830514,-2.517837147
0.918445884,0.214481945,7.999712783,10.13613888,-3.214324152
0.611060574,0.232831383,7.983605285,10.14336519,-3.14974378
0.93721823,0.207263595,8.10600736,10.1256065,-2.878092195
0.783710653,0.221669712,8.036603535,10.13685482,-3.130192543
0.832821023,0.207962754,8.361157792,10.13344171,-3.123129349
0.690931857,0.215024727,8.072832309,10.13571774,-2.976274698
1.203024958,0.212227368,7.829071757,10.13932307,-2.707390718
1.935188187,0.210855709,7.800028071,10.13395737,-3.001084281
0.901194353,0.212363927,8.051340402,10.1347,-2.912820094
0.69832838,0.213486454,8.217085945,10.13805583,-3.069093856
0.92045846,0.217400035,8.193180701,10.1417617,-2.964722546
0.6727594,0.208140594,8.083586713,10.12163957,-3.102757791
0.625561852,0.215245579,8.311138322,10.13143968,-3.057976487
0.804776369,0.215028883,7.914571419,10.13903903,-2.979275078
0.83658018,0.212186215,7.933796373,10.11746755,-3.03525312
1.141791089,0.224009526,7.453859206,10.13388082,-2.945785606
0.566684538,0.204237628,8.356928696,10.12451675,-3.228986505
0.750349277,0.207214387,8.230108819,10.12819984,-2.931645227
0.633223903,0.2060472,8.290574256,10.13080001,-3.148980422
1.232076568,0.211656492,8.319394822,10.14355784,-3.158255317
0.801751104,0.220661073,7.970556477,10.14598333,-2.950028259
0.999284837,0.200468486,8.479107736,10.12653121,-2.913649937
