Location,Scale
1.118944613,0.390996528
1.1868588643,0.4080956034
1.1298511339,0.5247233928
1.1440203446,0.5093140261
1.0284920963,0.4295270286
1.0176408302,0.4553782269
1.0338103709,0.4669952369
1.1063339745,0.4154344139
1.0762046304,0.4521607334
1.1008803652,0.4163037715
1.1343428727,0.4253407143
1.0918764475,0.5372100296
1.0394759915,0.4515219351
1.1213962817,0.5053308167
1.1034291156,0.5462461889
0.9821212348,0.4544499825
1.2290620148,0.3656794808
1.2159581917,0.4704051736
1.0939546003,0.3893178077
1.1406772305,0.4953522628
1.0645818698,0.5183434995
1.0749960918,0.4083837294
1.1801133868,0.4230394699
1.13793569,0.5522820489
1.0502416317,0.5237007323
1.1751250866,0.407408256
1.0873856348,0.4981075747
1.057379883,0.4502444227
1.0698741012,0.4617802371
1.1461985497,0.3556441884
1.0323912505,0.4433168261
1.1861545424,0.4294574729
1.0265513527,0.4522171239
0.9871544098,0.5050463657
1.0390407306,0.4796567825
1.0915067278,0.4908691102
0.946303373,0.5181625493
1.2528534151,0.3905628608
1.1229770539,0.4364591232
1.2837393334,0.4696674776
1.1801275676,0.4314378379
1.0047040592,0.4662400304
1.2436605157,0.4411601667
1.0317000314,0.5719104162
1.0669670411,0.4654526807
1.1160973487,0.4361903533
1.045360707,0.4092015035
1.2231943467,0.3544919038
1.2623565099,0.4493033833
1.0788430343,0.4106833057
1.082613238,0.5173096218
1.1143061433,0.407563109
1.117061082,0.4697870833
1.2812355652,0.3787143631
1.1093909336,0.3709919016
1.0980430726,0.5252636157
0.9297602414,0.538432894
1.0152214804,0.4438808857
1.0393299893,0.4797090012
1.1683970041,0.4455422355
1.221336874,0.4868040947
1.0979066889,0.4711821639
1.2526947489,0.3450910067
1.1447922782,0.4843893163
0.9349587916,0.543451775
1.1706087312,0.407660532
1.0913560229,0.3685865536
1.0764495893,0.4726954294
1.0146614821,0.5114564237
1.069867124,0.4435025076
1.2547122894,0.363798854
1.1732549021,0.3495738717
0.9900985165,0.4504130989
1.0607078105,0.3676503116
1.0958215497,0.4526566639
1.1546470603,0.4490183069
1.199842312,0.5662116366
1.0639950443,0.430352062
1.3078828907,0.519735612
1.0808463388,0.4934812095
1.1548180284,0.4466369371
1.1695487204,0.3839648732
1.087251467,0.6097335429
1.0973283524,0.5868828947
1.0822068161,0.5494618124
1.2286236554,0.5914857965
1.0551619988,0.4580397511
1.1628616706,0.4150112963
1.0612269816,0.4320033205
1.0296544334,0.4874097014
1.0901751806,0.3922570153
1.1219644153,0.4360516219
1.0872456891,0.4728330732
1.2633852376,0.3998601002
1.038777333,0.4723525944
1.0901885059,0.5005123932
1.1141881226,0.3764145235
1.1226318347,0.3743184617
1.0380527286,0.42927573
1.1468855718,0.3863159081
0.9011669111,0.6402627369
1.0752474552,0.5019603939
1.1322716616,0.3916927449
1.097907298,0.4504038464
1.248268707,0.4230602803
1.0355708759,0.47811904
1.0445139021,0.5500358649
1.2467152607,0.4510003369
1.2784729683,0.5210070268
1.130554111,0.4461690436
1.1558440009,0.3651152758
1.2149788812,0.3800136586
1.2831385823,0.4239912543
1.1367592831,0.4232730817
1.2193448437,0.5198776415
1.1206929818,0.3735781252
1.0061937198,0.4969692639
1.07648522,0.406099786
1.1457726617,0.4618069175
1.0262995736,0.4186150805
1.1621221492,0.4839491767
1.0344000773,0.5104077966
0.9921542789,0.4870491616
1.2172453832,0.6406585937
1.1630964157,0.3537112725
1.0974971744,0.4841734662
1.0306863633,0.4900255772
1.1590905152,0.2945330777
1.0163009401,0.4773996892
1.0607446512,0.4979589637
1.0654282632,0.5701950447
1.1094156732,0.5220057668
0.9925148246,0.5660305644
0.8841913064,0.629196052
1.2081134459,0.4235226254
1.2136914788,0.3632120169
1.1457565005,0.5050436763
1.0353373947,0.4719467786
1.1796264167,0.4501321338
1.2156550818,0.3909167581
1.1651653506,0.3939358973
1.0493716465,0.5715976955
1.1480954866,0.3801506521
1.1828421176,0.4451011762
1.235113827,0.4959390388
1.1516233516,0.5175340887
1.1877878744,0.5375097416
1.0937534147,0.4337298007
1.2684003915,0.4669374066
1.1699791868,0.4877102681
1.1000386837,0.4370691943
1.1366027294,0.4483256095
1.0500079993,0.4749007501
0.9707379774,0.4765611482
1.0614150283,0.3994676668
1.2049776464,0.3880920329
1.1921334247,0.5632210891
1.1511754077,0.4229827843
1.1351340086,0.4563774972
1.085069448,0.4864797213
1.1588141291,0.3963760719
1.2368560315,0.3899167668
1.255144892,0.3259195588
1.2726562559,0.3868550778
1.2453155459,0.4309640055
1.0828890506,0.4656554382
0.9651828612,0.4547834689
1.1536943716,0.3810857671
1.2300154171,0.3957343662
1.0879493795,0.4773542743
1.1972220731,0.4630048664
1.0766586673,0.4779935334
0.9825120507,0.4425736472
1.0430209978,0.443312381
1.0890119154,0.5761169419
1.0594554798,0.5089298435
1.1182572858,0.3745846534
1.2621245999,0.500004628
1.1763281671,0.3863286821
1.2716607403,0.5258731523
1.1710763917,0.4438490744
1.0987036648,0.5021820132
1.1444127618,0.5190685457
1.1325875848,0.4012012487
1.3158394146,0.5887614
1.1068974285,0.383168782
1.169189154,0.3638862262
1.1071685723,0.4045650387
1.1479554731,0.5939931349
1.0376570875,0.5118653946
1.1811698927,0.4605099271
1.0791212271,0.4178058997
1.1616245698,0.4341735412
1.1188612982,0.4450226013
1.1760702904,0.5290225757
1.0745609036,0.4347032881
1.2877404463,0.3528360597
1.0701005381,0.3907512327
0.9782047663,0.5171029858
1.0414646633,0.5797036157
1.1311682419,0.4331385982
1.1143532007,0.4075339164
1.1066412366,0.3925978781
1.0951292396,0.4336555538
1.2637011181,0.4751051083
1.0807653898,0.4418642589
1.1629167684,0.5261826313
1.1088489488,0.539294105
1.252611813,0.4653556498
1.0833531229,0.4253395255
1.0296760755,0.4726590729
1.0249705225,0.5284867088
1.1530720504,0.3405493575
0.9467813471,0.4920407371
1.0220259639,0.4737560168
1.190992353,0.3844113729
1.2331531381,0.4960977434
1.2212918336,0.3976188096
1.1484540221,0.386364666
1.2972231679,0.3975740388
1.1701562516,0.3913048484
0.9542125669,0.5854391184
1.0431639718,0.5145791921
0.9919552483,0.4657194094
1.2586747023,0.3782744465
1.0291660836,0.5008422966
1.2309577444,0.4210766268
1.0670594111,0.5606854836
1.0163995868,0.4416436159
1.0787764438,0.4547362852
1.2312962626,0.3402437491
1.1487373789,0.4013998774
1.2062345968,0.4347769828
1.2661992056,0.3582344113
1.2420006862,0.3635313041
1.1002661759,0.5437745648
1.1918439667,0.4679091325
1.175390723,0.389427722
1.1773364582,0.4497186078
1.0491178497,0.4014762123
0.9942575468,0.5683330321
1.108537501,0.4665663971
1.0911008035,0.469113935
1.0183333857,0.5267649681
0.9962291563,0.438937426
1.2614938576,0.4458127357
0.9041568133,0.5862701689
1.0731662854,0.6438908858
1.0770549317,0.5506337682
1.1729551019,0.4536993016
0.9996211605,0.4772695894
1.053790592,0.4237268629
0.9291191073,0.5653006309
1.13150819,0.4914274299
0.9706135837,0.4182371685
1.0866021604,0.4164626419
1.0662202505,0.4924964818
1.1403149498,0.6647022395
1.048986958,0.4422716277
1.0548079966,0.5339969549
1.1858754388,0.3968602676
1.118523712,0.3924709491
1.0476315115,0.5070340975
1.131891495,0.4896635085
1.0330776836,0.5195841062
1.0750654363,0.5578034152
1.1910052765,0.4140341867
0.9056724285,0.4912930377
1.1476359685,0.4931703543
1.0619779029,0.4673244887
1.1729507192,0.4261264527
1.1094430157,0.4033807447
1.0236043729,0.5370899969
1.1382592731,0.4212514739
1.1403504654,0.4946097066
1.1600338467,0.3600415429
1.169368446,0.3843897039
1.1611629391,0.5990229772
1.1717198821,0.4092737728
1.0906691104,0.4381469167
1.1363685053,0.4217635177
1.1265155413,0.3918218276
1.1406456274,0.3597944867
1.1146771288,0.4328271748
1.2334220347,0.3651167366
1.1495815149,0.5150879494
1.0994328628,0.4531649192
1.0943275055,0.4381765516
1.1406219147,0.4407140934
1.1265205428,0.452450431
1.0871533099,0.4100673388
1.0300508569,0.4927471767
0.9489715598,0.5164758212
1.1994728826,0.3829705082
1.2312716587,0.4079368041
1.0685475708,0.4396800549
1.1145748883,0.5150355946
1.2550534833,0.5289609385
1.0851607107,0.4489064407
0.9617685945,0.5339119393
1.1141420124,0.4106462953
1.0300754987,0.4424364316
1.1337617359,0.4134820403
1.0120368248,0.4386771646
1.0843564324,0.4918522637
1.1931140878,0.372865063
1.1958612424,0.4152720934
1.0552947513,0.5204158521
1.0263813446,0.5458552753
1.1637950281,0.4065076833
1.0153709377,0.4532180968
1.2601865942,0.4272360047
1.1569037461,0.4104689063
1.0282703496,0.4482870335
1.1842844708,0.5176883942
1.0852081697,0.3833674803
0.932540327,0.4980800776
1.1013053282,0.3937441449
1.1926220668,0.5004338482
1.1541217377,0.4061453357
1.3011393251,0.4152744209
1.2322142566,0.3484509917
0.9665318928,0.438239684
1.1144092466,0.4566465227
1.1488646245,0.3880021509
1.0957893683,0.4905653364
0.9847780978,0.4966264158
1.0316861757,0.6134337283
1.0578781368,0.3669720447
1.1333184585,0.4521476277
1.1916600637,0.4656807644
1.0281159111,0.4151135638
1.2591832621,0.3964352882
1.1560825721,0.5900506608
1.1124646016,0.4481679759
1.0455732635,0.3902669564
1.1061299968,0.5012905803
1.0594776997,0.4415872101
1.1314943889,0.4636387683
1.1070978928,0.534602063
1.0419142354,0.4502699898
1.1207750849,0.3873961956
1.1979466844,0.3927890811
1.1082387861,0.4181627367
1.1560312309,0.4287446229
1.0897070458,0.514803768
1.2058174105,0.3383566092
1.1433452607,0.456455104
1.0975416256,0.4006780447
1.0731670377,0.5285203222
1.1501680035,0.3829491858
1.1566369455,0.4166077753
1.1739020537,0.5100266592
1.0162393846,0.5189255268
1.0220349591,0.4305167492
1.2587472446,0.4857232444
1.1333054926,0.4271556623
1.1854162578,0.4608408141
1.1063810349,0.423114259
1.1724270339,0.5394686986
1.235459314,0.4296381266
1.1785825628,0.4801539025
1.0752788274,0.4246524905
1.0383234031,0.4343367403
1.1467032413,0.4033602144
1.2245096406,0.3629682375
1.0726634875,0.3559282554
1.0639268019,0.5746033375
1.1505209438,0.3936285693
1.1797893833,0.4418224431
1.0191407945,0.5549843693
1.1901448803,0.4412404146
1.1425923938,0.4598458028
1.13759292,0.3586944267
1.1950476533,0.363481022
1.049516276,0.4660832315
1.0881068658,0.4462383993
1.0439292751,0.4222114148
1.0520630666,0.3986135002
1.1781024144,0.3828213908
1.0807628179,0.4704521074
1.2137668191,0.3577626409
0.9865087906,0.4851353137
1.1029218321,0.3946830144
1.011927772,0.4304491576
1.235679718,0.4085464018
1.1916107371,0.4968536367
1.1765200665,0.4065098831
1.0874847933,0.3937544168
1.1868945498,0.4452116879
1.1888855965,0.4032720576
1.2931412265,0.4720069988
1.1416190882,0.4120451159
1.1063884893,0.5175185541
1.0677073613,0.4220042888
1.1482382392,0.3682444794
1.0595826391,0.492568298
1.2399165878,0.4607820368
1.2171897143,0.3791220235
1.1674645711,0.5171718201
1.1331708545,0.4744236139
1.0877538454,0.4695723791
1.1224985266,0.4310595347
0.9979994035,0.4839192934
1.0585775887,0.4919087782
1.1124296075,0.380172762
1.0506483131,0.4943994725
0.9213247895,0.4958672254
1.1374258482,0.4914531892
1.0715080967,0.4586221572
1.1831309229,0.3765276622
1.0374547207,0.4258875686
1.2359560349,0.3612886854
1.2405621569,0.4831106149
1.0660956852,0.4564822987
1.2226882511,0.4423488791
1.20107133,0.3697804792
1.0562461282,0.4676105516
1.1317911672,0.4723548211
1.1201871084,0.4252710369
1.0894262822,0.4214420605
1.137832703,0.4287169236
1.1985710749,0.3912223661
1.2229995441,0.4751714922
0.9984605677,0.4939342976
1.0225668299,0.4735278153
1.1370517791,0.3651006721
1.0752133317,0.4092833471
1.1591028154,0.4254456517
1.010932338,0.4525782724
1.1603378118,0.425701674
0.9394062839,0.4851330283
1.0083773683,0.6230099238
1.0161515269,0.4791471622
1.1032412843,0.3544606086
1.1423711573,0.4340757397
1.1235009624,0.4033231777
1.0848874324,0.4373671346
1.2062898696,0.4026176452
1.0159431451,0.4876302877
1.0317877479,0.4813551935
1.115442311,0.4020219502
1.0388928278,0.4271679307
1.1896510454,0.5316458907
1.2103906779,0.4263023824
1.0768418144,0.5239181812
1.1406348466,0.4794942048
1.1292807924,0.4290058243
1.0450674524,0.4549700195
1.2348905247,0.4694814866
1.2134360542,0.4425777873
1.3016453467,0.5200939955
1.0593782015,0.4482650871
1.1312225982,0.3398235259
1.0762757908,0.4525103217
1.1093871543,0.4455179679
1.2040048915,0.3736535854
0.9953426682,0.4942855526
1.0095850948,0.4243493663
0.9882300856,0.504354704
1.1436839709,0.3792957116
1.1722485447,0.484581236
1.0887587022,0.425555579
1.0403525702,0.5259495347
1.088452028,0.4685905589
1.1517426979,0.3808787027
1.1821662229,0.4348226179
1.2536054474,0.3342954577
1.0704595559,0.4246734504
1.1496840808,0.4029738173
1.1893587188,0.4428687553
1.0608575353,0.4626924139
1.0300334332,0.5047199571
1.0900922025,0.4771795324
1.1532441305,0.517545983
1.2073165017,0.4649062066
1.0899011346,0.4360004488
1.273933461,0.4104237866
1.1627555009,0.3898537716
1.0585521988,0.4389160407
1.0796171427,0.5747700481
1.0715173159,0.4757387053
1.0323529489,0.5668927726
0.9996327495,0.4361895101
0.9544338654,0.4663074901
1.0810661033,0.4318989464
0.9805068566,0.4483108975
1.0793261361,0.418607549
1.0050284886,0.4374595712
1.2186441399,0.467877431
1.1961364298,0.3952790298
1.0884173995,0.4934537304
1.0819197283,0.4477113436
1.3099485531,0.5215086506
1.1011449024,0.4716589438
1.0118283165,0.3842009106
1.0001041157,0.457391755
1.2318851846,0.4203896642
1.1678411349,0.4717278396
1.2849089647,0.536514976
1.2814134254,0.4065803611
1.1737923662,0.4169775694
1.1932956616,0.5405765673
1.0585046089,0.4734593999
1.1235983136,0.4671746243
1.0592751616,0.453148382
0.9616844097,0.5280762452
1.1410024658,0.4060521207
1.107537727,0.3999504067
1.081471716,0.3763270157
1.0994662216,0.4675265991
1.1222228982,0.4718156164
1.1976375316,0.4431612458
1.1660314343,0.4489980149
1.093393048,0.4025490429
1.127263442,0.4962065462
1.0616352823,0.3952856761
1.1275716743,0.468020565
1.1822195031,0.3971520286
1.2293217323,0.4395174967
1.2264000263,0.4431726282
1.0759621977,0.4111361129
1.1820201237,0.3826673676
1.2047838475,0.4365512499
0.9521754528,0.4507777116
1.0684702341,0.5007584257
1.2293076219,0.4698073319
1.0927770587,0.444294605
1.0830076549,0.4783738825
1.0326038005,0.4720468492
1.0780554431,0.4034621201
1.048138148,0.4794576321
1.0895704101,0.4418629352
1.125627224,0.4518736171
1.0855746486,0.4528221426
1.0380669443,0.5834271223
1.201872486,0.3891811921
1.0100901419,0.4537511826
1.1026006683,0.4607553554
1.1072351704,0.5003724729
1.1104104295,0.5339694345
1.0111231895,0.4009590755
1.2540660296,0.438231029
1.1522106516,0.4065529909
1.0532189212,0.4027858268
1.0182005415,0.4125077706
1.1838542678,0.4253016601
1.0562097029,0.455587954
1.0334818939,0.415275558
1.2051037716,0.4746941375
1.0890654583,0.4437643216
1.0262976303,0.4159570413
1.2516575777,0.4395546589
1.0368465877,0.5161109346
1.0402922936,0.4778099434
1.1935337272,0.4156311859
1.1424948111,0.3150999724
1.0908407132,0.4078453932
1.1612157408,0.4913960267
1.0457553013,0.501574422
1.1055994162,0.4753036302
0.958882402,0.5119631035
1.1671702267,0.3876775041
1.2227604391,0.4192576226
1.2040481976,0.4145910037
1.0575285642,0.4428006835
1.1974182195,0.3938013579
1.0314274538,0.43049844
1.119060086,0.535176191
