Location,Scale
2.252949776,0.309572922
2.351040548,0.300601718
2.420904822,0.403827038
2.330308926,0.374829671
2.328094614,0.460024969
2.17032582,0.374133295
2.30697895,0.326046331
2.272981723,0.506383456
2.319285497,0.283379295
2.491559466,0.475407947
2.345259118,0.304726631
2.274272484,0.29491534
2.282036427,0.437625668
2.300605857,0.358460606
2.387805217,0.375809318
2.315747595,0.273573169
2.318349845,0.311294279
2.321775191,0.320655141
2.430310468,0.389931282
2.28121508,0.259364289
2.391498654,0.342253798
2.339217689,0.314129947
2.369535483,0.41625919
2.360875566,0.279857307
2.349821508,0.315152747
2.411359451,0.459269437
2.305014807,0.298884388
2.312449094,0.346346643
2.324529864,0.266368813
2.270204564,0.342393508
2.314392346,0.347473675
2.378218735,0.325647673
2.305450716,0.424441766
2.340624407,0.345419595
2.395592695,0.31033129
2.330455417,0.307625204
2.347022813,0.35300519
2.265056843,0.34825781
2.357175296,0.310890323
2.348590975,0.483741842
2.151652298,0.436245959
2.373239942,0.352218066
2.351824372,0.369737977
2.276000394,0.293189196
2.346379933,0.404235692
2.293515479,0.352633394
2.297121222,0.307415071
2.349862398,0.376687435
2.382975351,0.364534041
2.297674,0.410198741
2.368609588,0.358793559
2.299323521,0.334471478
2.398305806,0.31005045
2.296592384,0.338049207
2.366975197,0.364280422
2.391804515,0.415090808
2.278135993,0.391855769
2.361175248,0.340699407
2.273366468,0.382631143
2.275692346,0.313451596
2.378142223,0.386906045
2.385332503,0.333941921
2.376124487,0.315178128
2.426670756,0.348165785
2.404903255,0.426314903
2.317285342,0.385770305
2.341760374,0.433614715
2.408724825,0.287671197
2.383380354,0.362035887
2.421590826,0.387065438
2.336748417,0.293162149
2.272454861,0.305370317
2.214928783,0.408185831
2.226018543,0.351633244
2.372032471,0.411295035
2.307505952,0.457776929
2.31065248,0.316211511
2.283489438,0.320802151
2.318243541,0.354415981
2.238670421,0.481842537
2.294578854,0.336756426
2.40429512,0.354363214
2.334400237,0.359867107
2.264782004,0.378727365
2.303944007,0.369329472
2.378985369,0.353799256
2.265121527,0.406593938
2.295396799,0.356434592
2.25059932,0.42396224
2.272994411,0.362976496
2.41982794,0.395806519
2.324211649,0.256335813
2.428634318,0.395728648
2.272462277,0.351511705
2.33733087,0.353434021
2.364793372,0.315271076
2.341292902,0.328827841
2.367253298,0.33930698
2.314618361,0.326841556
2.334129693,0.371187306
2.361480004,0.37903563
2.369117351,0.332661598
2.348319393,0.362072953
2.327420514,0.25678649
2.319926768,0.298678835
2.362807619,0.316577484
2.395836385,0.335502516
2.305665289,0.487518242
2.467762876,0.393433338
2.187024934,0.341076091
2.342086993,0.27015093
2.339540718,0.365137589
2.291601124,0.380968093
2.369736366,0.355278833
2.243935394,0.376719409
2.35003765,0.319400275
2.260389178,0.337321585
2.338979948,0.305005869
2.285418879,0.277421884
2.335599864,0.346154202
2.31426794,0.302629501
2.304745307,0.381733241
2.254421493,0.318196877
2.316309964,0.347385533
2.29268447,0.349186168
2.299839457,0.427660991
2.217925105,0.364279765
2.365246209,0.400561086
2.427592032,0.383394749
2.218860876,0.385645806
2.251303243,0.467819238
2.299188729,0.366796572
2.292387112,0.464018931
2.318176445,0.47845396
2.234608898,0.37091939
2.431856637,0.369629067
2.297970258,0.270393337
2.252306833,0.450141924
2.314903602,0.401805728
2.365681294,0.395345366
2.443409963,0.429139475
2.327105574,0.352905238
2.414034857,0.373972316
2.314427739,0.345185992
2.273616851,0.324099933
2.270420344,0.312487523
2.320861187,0.356647173
2.306717885,0.34457069
2.421016105,0.345267143
2.392799357,0.32758085
2.332083309,0.315829344
2.347003373,0.30414629
2.238066738,0.394073065
2.374085408,0.388942532
2.286583736,0.326509645
2.348576686,0.331993318
2.328878431,0.340294475
2.375379081,0.381057928
2.388786324,0.32016691
2.283376161,0.384451709
2.348061603,0.342119852
2.310186525,0.325154526
2.343996315,0.32386581
2.270735686,0.370922316
2.494197596,0.464863741
2.332501098,0.329506555
2.37477262,0.327546679
2.265627294,0.366892663
2.355272112,0.33631502
2.252634139,0.321745315
2.364810745,0.369686869
2.353325845,0.349567808
2.335806745,0.453033753
2.278048935,0.43530166
2.417743138,0.34694208
2.367017249,0.393250215
2.369045368,0.345384384
2.32677742,0.356022835
2.359158884,0.351352492
2.376077743,0.40136844
2.396143112,0.324106938
2.325851038,0.33254198
2.315166266,0.337772114
2.367824168,0.389636992
2.276042559,0.375625739
2.317837977,0.328404703
2.409736675,0.347216768
2.310660491,0.305977578
2.217571204,0.336798469
2.286299555,0.32004203
2.271379886,0.343788727
2.521295737,0.378786396
2.321302971,0.370754904
2.300432701,0.321152423
2.291592497,0.372194938
2.349558188,0.354547246
2.300788987,0.365338395
2.404570678,0.422565813
2.420631593,0.447223223
2.269832608,0.444721176
2.262088796,0.332332672
2.196311952,0.349856165
2.319070546,0.356457048
2.319191502,0.41446172
2.39360718,0.32847601
2.389681986,0.389830874
2.359284852,0.421847172
2.312246698,0.30910824
2.272097565,0.311007501
2.442367681,0.417872202
2.317277153,0.257603265
2.411833785,0.406296148
2.276085164,0.28430425
2.415656624,0.394642421
2.47583355,0.445549327
2.2679548,0.340855964
2.294792532,0.395188945
2.223984417,0.389186848
2.410818951,0.278391578
2.413431136,0.326041761
2.328369785,0.373984872
2.45453061,0.319489964
2.240448415,0.354759442
2.333509718,0.361785732
2.376835151,0.363530498
2.328855934,0.379416547
2.353069454,0.334463932
2.353091105,0.317144564
2.372672353,0.35159843
2.468750622,0.490168772
2.2688536,0.368014178
2.273643929,0.414754883
2.319014099,0.351490843
2.253965264,0.509636808
2.317321862,0.330803543
2.416068476,0.321852894
2.297522365,0.340746719
2.411728755,0.324746058
2.252684509,0.339638906
2.432202086,0.339185346
2.27694987,0.40918297
2.441706233,0.421703338
2.380683441,0.354254657
2.271192171,0.370247086
2.315169322,0.344764011
2.250365195,0.343216349
2.481581671,0.380063928
2.243184539,0.355334959
2.327725461,0.33588292
2.287764366,0.304875752
2.348620124,0.39616302
2.260513632,0.316454485
2.340666811,0.347523318
2.425890056,0.444160892
2.307401873,0.29538299
2.292903761,0.339677788
2.293561034,0.371383022
2.348910482,0.365274959
2.286112836,0.399844904
2.354515485,0.288808432
2.358577089,0.300122961
2.328070498,0.273910206
2.371941185,0.333114479
2.298971033,0.335467004
2.332811942,0.356477287
2.323916737,0.290144564
2.331420709,0.364617804
2.358546274,0.316392724
2.292252791,0.364927144
2.436689899,0.320387434
2.314216056,0.449590369
2.362822636,0.30798352
2.257745029,0.389809289
2.27839817,0.303601648
2.291088612,0.385889987
2.274916615,0.343910874
2.366380263,0.299883544
2.379482518,0.364504111
2.343567866,0.366865051
2.389477051,0.364349716
2.300156789,0.37121827
2.234152553,0.338209619
2.31838127,0.387417591
2.416073149,0.35950021
2.456190591,0.378843135
2.245768175,0.363471503
2.324276138,0.416696829
2.32272015,0.46460941
2.294483194,0.342348437
2.300006657,0.393943106
2.291566347,0.324611342
2.262784341,0.371865688
2.335524978,0.261305433
2.356199976,0.377839024
2.332015743,0.385380976
2.258983437,0.490966215
2.263053303,0.312963744
2.303255547,0.324439347
2.435304667,0.329097846
2.417043861,0.331219792
2.294575437,0.338367771
2.233430003,0.407445147
2.33103343,0.336243437
2.314632201,0.340984276
2.292739169,0.346599763
2.277574713,0.305763743
2.242865528,0.276083187
2.312342379,0.322090631
2.435498079,0.3239472
2.193744381,0.382971062
2.333733993,0.364314759
2.346348719,0.406772951
2.352432763,0.354664063
2.228833567,0.340584321
2.257463357,0.288989262
2.360793779,0.396040856
2.237088777,0.320748148
2.411108042,0.385315357
2.38909401,0.312953398
2.233932631,0.433059125
2.360188457,0.330619202
2.415281606,0.28959263
2.257427564,0.373794224
2.40592663,0.371059505
2.334280243,0.290228141
2.270159562,0.381914836
2.379086959,0.38562503
2.371338421,0.398005792
2.340543358,0.320684991
2.348646997,0.401827727
2.430549577,0.410185637
2.425000151,0.347213814
2.266446122,0.342772641
2.302072956,0.313300541
2.336260249,0.433123296
2.407266437,0.393647124
2.244287142,0.282832911
2.325896819,0.335197913
2.344823892,0.33499878
2.293819354,0.269634835
2.344363736,0.46656668
2.388014243,0.337172225
2.383572083,0.330903868
2.370639522,0.410444317
2.336998662,0.277895752
2.400893625,0.287477466
2.2841382,0.293311843
2.369777279,0.335172174
2.344065421,0.354179466
2.305157407,0.379992522
2.269252935,0.335140064
2.351417903,0.303281758
2.309488099,0.437749815
2.366303844,0.360988475
2.359214941,0.359884064
2.522733562,0.497193418
2.399681107,0.388880886
2.426412186,0.400157123
2.280572561,0.434497486
2.300290986,0.345607517
2.439276644,0.338811749
2.3190467,0.382631823
2.399665286,0.334255926
2.343709403,0.310644365
2.317013488,0.349932814
2.296222511,0.34983661
2.327999474,0.26243999
2.351770343,0.422286312
2.389134745,0.356185573
2.348074791,0.315186385
2.415823305,0.402687511
2.284107828,0.469333802
2.279404603,0.296032293
2.217799395,0.374421189
2.302257737,0.392729771
2.39943278,0.400635504
2.321218249,0.349074297
2.328460474,0.323643599
2.307738365,0.414409935
2.425978983,0.403987682
2.357152269,0.363679489
2.253723084,0.337935546
2.312293848,0.32221205
2.19584974,0.38951154
2.257687314,0.348862906
2.319654299,0.345271744
2.446667291,0.347629775
2.3172384,0.570026768
2.382684715,0.376632063
2.288885762,0.360414138
2.413270572,0.338829026
2.258431822,0.410232755
2.363463085,0.301770652
2.358932034,0.334529224
2.126168591,0.375784043
2.492966836,0.431227633
2.32344904,0.282330113
2.344584419,0.301933386
2.311615713,0.323145869
2.4324223,0.354452794
2.341160576,0.364638766
2.412245424,0.380359486
2.306840382,0.303994832
2.393337823,0.314316221
2.358340864,0.318115808
2.326801479,0.422531274
2.422366385,0.315976876
2.29033076,0.27752877
2.351659514,0.362026788
2.30561384,0.385630155
2.299283331,0.369649684
2.387330988,0.351850793
2.355192981,0.349416197
2.346377161,0.342857671
2.420904218,0.350801725
2.360671677,0.349918682
2.343481057,0.44614482
2.373277731,0.323945935
2.413452293,0.369542136
2.389211634,0.315932228
2.340014473,0.274467082
2.384834151,0.338102985
2.370420495,0.330645276
2.410150195,0.327815359
2.266500085,0.333549732
2.418578646,0.319564056
2.311209679,0.394922878
2.318514271,0.358613779
2.360341437,0.394870037
2.349559192,0.395181044
2.300538879,0.38566371
2.412783452,0.311632586
2.335803276,0.376172993
2.365230852,0.390100583
2.323852287,0.333963403
2.232564121,0.417145737
2.351140449,0.426929246
2.400681829,0.287697561
2.379372721,0.343608931
2.345329629,0.330184344
2.348674891,0.286950796
2.338079286,0.315429891
2.362156442,0.317620652
2.232056621,0.415855282
2.36653084,0.579815788
2.368079367,0.352317026
2.393175679,0.391688442
2.297449829,0.318998199
2.342480814,0.358124354
2.318937996,0.47370255
2.381666654,0.311726902
2.272604734,0.428630419
2.339585136,0.513404753
2.34127229,0.337530342
2.263708279,0.463231554
2.28309196,0.358436341
2.431089222,0.328927599
2.333340858,0.334260015
2.238493521,0.371342832
2.391750272,0.340095437
2.271168318,0.328791645
2.314662141,0.389373787
2.356825702,0.351176778
2.359685787,0.330297008
2.295154539,0.29419089
2.38646676,0.372091275
2.246559029,0.411728665
2.36946616,0.380400554
2.335364541,0.331821443
2.198688037,0.354413803
2.486834758,0.395585453
2.295214089,0.323356958
2.328925736,0.381010532
2.352824818,0.314943331
2.354822945,0.351659107
2.321355694,0.323699346
2.23449705,0.35561932
2.291925375,0.381763849
2.344233526,0.314441558
2.36422917,0.322704037
2.319898937,0.419869369
2.291963782,0.40289639
2.348599457,0.339740181
2.293424008,0.358717841
2.396218737,0.461900634
2.389119242,0.303240835
2.348055097,0.299831566
2.315901026,0.320285737
2.427117094,0.284087149
2.430744167,0.337842351
2.386069936,0.348435508
2.485297045,0.453710257
2.298362434,0.398435692
2.338135283,0.296726711
2.272596213,0.29309488
2.313521513,0.388682662
2.358281889,0.319060611
2.41624697,0.34959244
2.299360548,0.389707869
2.37368348,0.296778293
2.239093269,0.323766578
2.365607501,0.380520395
2.286466299,0.259293682
2.253682491,0.376466863
2.191719425,0.364689548
2.165819357,0.531511984
2.270752474,0.40295735
2.487405677,0.429226023
2.271034275,0.411627811
2.382831417,0.322619215
2.359970084,0.351664271
2.311317673,0.308605101
2.262081388,0.359251531
2.317405109,0.413168732
2.336140465,0.326632111
2.330125787,0.329805775
2.249887349,0.396968469
2.290694839,0.334157335
2.485634917,0.382066251
2.287252299,0.433666936
2.313717679,0.302206163
2.359502725,0.331723486
2.375265816,0.297670855
2.287795199,0.330553799
2.26241682,0.371102512
2.371389019,0.394368328
2.231827202,0.365925387
2.413507016,0.402263072
2.418304168,0.312202422
2.455645931,0.352432606
2.320187903,0.346557704
2.324621328,0.376992556
2.479548774,0.35435284
2.307321859,0.3213167
2.278376027,0.401937984
2.385255881,0.328139299
2.33285211,0.31249385
2.266248562,0.435238353
2.324062656,0.309843178
2.299724699,0.296808076
2.289382658,0.390718614
2.34575005,0.307291377
2.332028886,0.346502916
2.344329171,0.346101992
2.35660671,0.325771328
2.342178069,0.338488452
2.324039857,0.352887871
2.278209646,0.411987063
2.40419388,0.345491607
2.274140584,0.387075982
2.349235442,0.289782625
2.263352628,0.442429468
2.379092202,0.3705319
2.335216063,0.353877524
2.238336846,0.363437756
2.263995354,0.335139181
2.319145482,0.329728518
2.35952306,0.412724296
2.309402792,0.328045141
2.299995123,0.354114359
2.257279602,0.34072754
2.46901467,0.530521945
2.349007244,0.427712346
2.355360013,0.261315999
2.386226631,0.362498502
2.280870013,0.404287986
2.302342641,0.548212667
2.331690125,0.356960921
2.310615714,0.321029455
2.24236559,0.336658129
2.392181871,0.387847175
2.346523213,0.403615177
2.306313643,0.328848838
2.355680463,0.449532054
2.455797858,0.3220141
2.316076041,0.29684942
2.301109198,0.380240431
2.276158131,0.328036299
2.303745349,0.326220581
2.220975429,0.399976751
2.397569288,0.398383588
2.376366509,0.364415682
2.350634971,0.262100947
2.300209816,0.312106532
2.348627577,0.349208919
2.31093134,0.307133223
2.360204219,0.317767623
2.420596923,0.396361776
2.331668274,0.357488309
2.339922673,0.344998889
2.305374651,0.392683382
2.295952342,0.455582041
2.243460742,0.341300204
2.307898056,0.312387686
2.327614781,0.348710178
2.30863073,0.340659851
2.390128193,0.431528412
2.308054062,0.314065051
2.387853319,0.319258134
2.437598187,0.360769924
2.444995535,0.485235812
2.288668231,0.339615538
2.308912495,0.324877254
2.290637243,0.363706562
2.336317442,0.301690928
2.334310817,0.491883465
2.341270987,0.356977857
2.362273559,0.465334441
2.418513413,0.368718534
2.293769299,0.306246921
2.257461665,0.347043471
2.366484182,0.33360015
2.182897689,0.488046188
2.304869304,0.300797091
2.368928878,0.333919482
2.225166806,0.357165767
2.334680467,0.344297656
2.410791417,0.385289299
2.348754846,0.289000544
2.24683405,0.357418535
2.345359072,0.372458066
2.250452856,0.338901693
2.332119632,0.37794067
2.349380613,0.329138354
2.329941819,0.402365878
2.338025644,0.401209231
2.339328113,0.410406805
2.378109844,0.357087803
2.339210593,0.349355154
2.409570645,0.316795174
2.404291837,0.329709654
2.270987288,0.376574978
2.292008514,0.341074419
2.359415891,0.326891583
2.367417079,0.334540285
2.401525862,0.383283075
2.387926896,0.328718677
2.251423319,0.338517052
2.309333008,0.497131266
2.407950509,0.428442673
2.259933746,0.355877185
2.37862969,0.35341238
2.440385774,0.3290387
2.336445304,0.369598892
2.403761489,0.442261513
2.279529516,0.369361592
2.330703079,0.311506915
2.312232758,0.409216341
2.227389657,0.34148836
2.303074002,0.25897058
2.53359367,0.407518478
2.366662967,0.318560147
2.365362867,0.328682
2.373298332,0.305532037
2.390053737,0.307143574
2.399545404,0.37034219
2.33009298,0.331986031
2.297591368,0.442206573
2.412260731,0.355768628
2.320662983,0.302558139
2.334481874,0.339012442
2.340798039,0.317378787
2.518851208,0.454935447
2.193004236,0.308820997
2.270538799,0.350607626
2.390173236,0.279052561
2.285644474,0.297523696
2.42765625,0.317902183
2.330103627,0.306767787
2.272644904,0.445570105
2.252721617,0.356506018
2.400859348,0.338806869
2.307775434,0.355858093
2.469514803,0.342604805
2.360096977,0.405500728
2.345695844,0.39870031
2.444850099,0.353157502
2.305963365,0.437971427
2.320499139,0.314816148
2.295893349,0.39717803
2.435279632,0.410969616
2.301636654,0.316976578
2.356235622,0.37993362
2.341912371,0.316586924
2.321619052,0.279862053
2.372900884,0.427792207
2.295851334,0.354852888
2.367149509,0.422450733
2.390091406,0.356755465
2.463791708,0.349162183
2.237949271,0.383419479
2.381855454,0.380014627
2.377294829,0.254298315
2.436099207,0.341783267
2.348602789,0.394575799
2.297996478,0.440122009
2.457923582,0.394576667
2.283255027,0.382717309
2.306654209,0.343446563
2.330348461,0.358420694
2.262154001,0.405915245
2.332498931,0.393421856
2.372017708,0.336198074
2.379819048,0.31839424
2.358771339,0.473770764
2.31590583,0.395465107
2.351881287,0.387104543
2.310752699,0.351899031
2.421513189,0.314916271
2.321260734,0.369072935
2.3860492,0.354996549
2.330795496,0.372621589
2.367280889,0.332947688
2.270470982,0.380316884
2.243628336,0.26114013
2.337249155,0.382425632
2.24941537,0.456845484
2.293923147,0.353820413
2.32041334,0.326371929
2.332046819,0.390600771
2.383735347,0.289930207
2.317718189,0.445298791
2.362506539,0.349846339
2.282446815,0.379203028
2.357312906,0.333141542
2.392010713,0.301159635
2.327931348,0.281548187
2.325621722,0.30819635
2.414796536,0.379354707
2.323167581,0.279232248
2.241743439,0.336729049
2.314249963,0.399854451
2.30949673,0.342584389
2.326459198,0.331655647
2.220050488,0.380700129
2.428719306,0.445700171
2.318518344,0.364164653
2.34321419,0.374614984
2.317835902,0.346671002
2.30393343,0.34299471
2.24028606,0.382024126
2.270868425,0.345434149
2.346076667,0.35995557
2.219139887,0.459673427
2.35709421,0.396267402
2.306883956,0.326629215
2.35378153,0.346156305
2.346252531,0.40616726
2.403149448,0.446631818
2.38723013,0.335032368
2.32302347,0.305298455
2.336525187,0.349644746
2.432057944,0.35927784
2.255856364,0.327863521
2.474706122,0.343434088
2.368248414,0.309762154
2.358256118,0.365692313
2.313232691,0.298267416
2.271856901,0.387036899
2.373771655,0.31439256
2.16793966,0.423125063
2.316052882,0.322986264
2.344922184,0.395771349
2.362035802,0.389351505
2.40092245,0.392656728
2.388828571,0.322753351
2.241810051,0.344950778
2.363234151,0.367970927
2.352020818,0.329135825
2.227757265,0.382518136
2.296096095,0.330232774
2.323782986,0.299683712
2.157729579,0.346854378
2.309034638,0.347518091
2.33672274,0.448628057
2.429443795,0.375798684
2.316489255,0.377450423
2.342522214,0.322409907
2.244561731,0.283335855
2.371322111,0.278093687
2.260416717,0.408808187
2.495090017,0.360522158
2.43502328,0.419902254
2.321271222,0.327970098
2.346038577,0.42755509
2.378987542,0.320940025
2.315522201,0.319103571
2.304363553,0.35116492
2.223996906,0.400541829
2.353476927,0.393356076
2.334812282,0.282020896
2.385483438,0.419091704
2.347698689,0.308549442
2.349193981,0.299604271
2.338039828,0.408760058
2.328189049,0.388182554
2.289693145,0.328340609
2.379396401,0.393440733
2.379936168,0.353092244
2.47036715,0.378267152
2.353320262,0.294979388
2.155583517,0.385431406
2.369017672,0.414984398
2.257767585,0.410492961
2.424941025,0.398397297
2.35831769,0.386418214
