Location,Scale
0.8658805141,0.5328407232
0.9454847359,0.4858723556
0.9721500186,0.499707627
0.8408510401,0.5668763743
0.8226729191,0.3980198394
0.9675078396,0.4829456308
0.8754419299,0.4529888932
1.0074007604,0.5792281271
0.8643838081,0.4137273048
0.9375221745,0.4996440338
0.7730572232,0.5772975255
0.949900327,0.5491295578
0.931223113,0.4456511474
0.787283737,0.5689948123
0.9313506389,0.4372378193
0.8375996551,0.566038656
0.8422260261,0.5155350504
0.9623672737,0.4993244328
0.8388586543,0.4219845477
0.9563725784,0.4846139112
0.7173710959,0.4866175793
0.8586979825,0.5816920098
0.8257640335,0.4613317142
